Date,Source,Value
2021-06-01,SST,26.36041
2021-07-01,SST,27.14324
2021-08-01,SST,27.897789
2021-09-01,SST,28.277164
2021-10-01,SST,28.051418
2021-11-01,SST,28.062376
2021-12-01,SST,26.611305
2022-01-01,SST,26.490803
2022-02-01,SST,25.534632
2022-03-01,SST,24.755684
2022-04-01,SST,25.458363
2022-05-01,SST,25.922518
2022-06-01,SST,26.582855
2022-07-01,SST,27.107473
2022-08-01,SST,27.993235
2022-09-01,SST,28.37603
2022-10-01,SST,28.231123
2022-11-01,SST,27.430464
2022-12-01,SST,26.531599
2005-01-01,WS,8.069396
2005-02-01,WS,8.445715
2005-03-01,WS,7.211135
2005-04-01,WS,7.443885
2005-05-01,WS,6.615012
2005-06-01,WS,5.973491
2005-07-01,WS,5.31532
2005-08-01,WS,6.202427
2005-09-01,WS,5.572314
2005-10-01,WS,6.255162
2005-11-01,WS,7.12325
2005-12-01,WS,7.295783
2006-01-01,WS,8.913346
2006-02-01,WS,8.67284
2006-03-01,WS,7.922469
2006-04-01,WS,7.65269
2006-05-01,WS,7.285982
2006-06-01,WS,7.06637
2006-07-01,WS,5.200898
2006-08-01,WS,5.257724
2006-09-01,WS,5.290112
2006-10-01,WS,5.52709
2006-11-01,WS,6.517857
2006-12-01,WS,8.435845
2007-01-01,WS,7.630562
2007-02-01,WS,8.457273
2007-03-01,WS,8.793792
2007-04-01,WS,7.219954
2007-05-01,WS,7.381546
2007-06-01,WS,6.396034
2007-07-01,WS,5.557421
2007-08-01,WS,5.881324
2007-09-01,WS,5.741378
2007-10-01,WS,6.554737
2007-11-01,WS,7.344843
2007-12-01,WS,8.199868
2008-01-01,WS,8.280926
2008-02-01,WS,7.770906
2008-03-01,WS,7.209465
2008-04-01,WS,7.724816
2008-05-01,WS,7.550599
2008-06-01,WS,6.783493
2008-07-01,WS,5.171338
2008-08-01,WS,5.967887
2008-09-01,WS,4.78351
2008-10-01,WS,6.045309
2008-11-01,WS,6.369763
2008-12-01,WS,7.714085
2009-01-01,WS,10.163117
2009-02-01,WS,9.451333
2009-03-01,WS,7.732228
2009-04-01,WS,8.085524
2009-05-01,WS,7.330793
2009-06-01,WS,6.722349
2009-07-01,WS,4.976252
2009-08-01,WS,5.720382
2009-09-01,WS,4.948772
2009-10-01,WS,5.687115
2009-11-01,WS,7.470089
2009-12-01,WS,7.535605
2010-01-01,WS,7.135541
2010-02-01,WS,6.682623
2010-03-01,WS,7.616232
2010-04-01,WS,6.613133
2010-05-01,WS,7.696375
2010-06-01,WS,6.158537
2010-07-01,WS,4.507168
2010-08-01,WS,5.667163
2010-09-01,WS,5.788666
2010-10-01,WS,5.17738
2010-11-01,WS,6.148728
2010-12-01,WS,7.305151
2011-01-01,WS,8.270802
2011-02-01,WS,8.929856
2011-03-01,WS,8.041527
2011-04-01,WS,7.403247
2011-05-01,WS,7.478248
2011-06-01,WS,6.193819
2011-07-01,WS,5.448402
2011-08-01,WS,5.725804
2011-09-01,WS,5.344845
2011-10-01,WS,5.308017
2011-11-01,WS,7.814481
2011-12-01,WS,8.31143
2012-01-01,WS,8.293628
2012-02-01,WS,9.160631
2012-03-01,WS,7.070783
2012-04-01,WS,7.701999
2012-05-01,WS,6.674381
2012-06-01,WS,5.766514
2012-07-01,WS,5.116668
2012-08-01,WS,5.827261
2012-09-01,WS,4.950883
2012-10-01,WS,5.103281
2012-11-01,WS,6.122926
2012-12-01,WS,8.111104
2013-01-01,WS,8.23255
2013-02-01,WS,7.703672
2013-03-01,WS,7.039209
2013-04-01,WS,7.104229
2013-05-01,WS,6.942931
2013-06-01,WS,6.538796
2013-07-01,WS,5.214487
2013-08-01,WS,5.456016
2013-09-01,WS,5.338557
2013-10-01,WS,5.90657
2013-11-01,WS,6.802513
2013-12-01,WS,8.301278
2014-01-01,WS,8.430534
2014-02-01,WS,9.688716
2014-03-01,WS,7.592584
2014-04-01,WS,7.037204
2014-05-01,WS,7.230042
2014-06-01,WS,6.518523
2014-07-01,WS,5.326715
2014-08-01,WS,5.458575
2014-09-01,WS,4.869503
2014-10-01,WS,5.054424
2014-11-01,WS,7.011832
2014-12-01,WS,7.081848
2015-01-01,WS,8.909415
2015-02-01,WS,8.251186
2015-03-01,WS,7.849205
2015-04-01,WS,7.7381
2015-05-01,WS,6.466302
2015-06-01,WS,6.118198
2015-07-01,WS,4.817108
2015-08-01,WS,4.91894
2015-09-01,WS,4.796317
2015-10-01,WS,4.875529
2015-11-01,WS,7.129196
2015-12-01,WS,7.732338
2016-01-01,WS,7.537096
2016-02-01,WS,9.036008
2016-03-01,WS,7.454822
2016-04-01,WS,7.212411
2016-05-01,WS,7.27353
2016-06-01,WS,5.371522
2016-07-01,WS,4.901848
2016-08-01,WS,4.89265
2016-09-01,WS,5.034807
2016-10-01,WS,5.325325
2016-11-01,WS,5.802997
2016-12-01,WS,8.529071
2017-01-01,WS,7.66112
2017-02-01,WS,9.041846
2017-03-01,WS,7.755463
2017-04-01,WS,6.358869
2017-05-01,WS,6.736126
2017-06-01,WS,5.34053
2017-07-01,WS,5.112327
2017-08-01,WS,5.308626
2017-09-01,WS,5.226226
2017-10-01,WS,5.804386
2017-11-01,WS,5.510178
2017-12-01,WS,8.275455
2018-01-01,WS,8.659799
2018-02-01,WS,8.035696
2018-03-01,WS,8.178934
2018-04-01,WS,8.202774
2018-05-01,WS,7.805538
2018-06-01,WS,5.899979
2018-07-01,WS,4.728589
2018-08-01,WS,4.7604
2018-09-01,WS,5.612321
2018-10-01,WS,5.77419
2018-11-01,WS,7.668769
2018-12-01,WS,7.469497
2019-01-01,WS,7.28787
2019-02-01,WS,7.95392
2019-03-01,WS,7.967932
2019-04-01,WS,7.685842
2019-05-01,WS,6.779822
2019-06-01,WS,6.283014
2019-07-01,WS,5.341831
2019-08-01,WS,5.14727
2019-09-01,WS,5.05091
2019-10-01,WS,4.646403
2019-11-01,WS,7.21443
2019-12-01,WS,7.923573
2020-01-01,WS,8.10228
2020-02-01,WS,7.824733
2020-03-01,WS,7.068879
2020-04-01,WS,7.705559
2020-05-01,WS,7.442541
2020-06-01,WS,5.604712
2020-07-01,WS,4.87012
2020-08-01,WS,5.2082
2020-09-01,WS,5.055933
2020-10-01,WS,5.762172
2020-11-01,WS,6.632898
2020-12-01,WS,7.53744
2021-01-01,WS,7.837758
2021-02-01,WS,8.78821
2021-03-01,WS,7.738854
2021-04-01,WS,7.342009
2021-05-01,WS,7.103238
2021-06-01,WS,6.105864
2021-07-01,WS,4.628749
2021-08-01,WS,5.065204
2021-09-01,WS,4.7769
2021-10-01,WS,6.012777
2021-11-01,WS,6.065166
2021-12-01,WS,8.060595
2022-01-01,WS,6.968482
2022-02-01,WS,8.04836
2022-03-01,WS,8.816188
2022-04-01,WS,6.8164
2022-05-01,WS,6.466128
2022-06-01,WS,5.941869
2022-07-01,WS,4.950312
2022-08-01,WS,5.096041
2022-09-01,WS,4.595417
2022-10-01,WS,5.776855
2022-11-01,WS,7.250864
2022-12-01,WS,7.554877
2005-01-01,DSC,1.51e-07
2005-02-01,DSC,5.75e-08
2005-03-01,DSC,3.15e-08
2005-04-01,DSC,4.03e-08
2005-05-01,DSC,6.17e-08
2005-06-01,DSC,5.09e-08
2005-07-01,DSC,3.44e-08
2005-08-01,DSC,2.56e-08
2005-09-01,DSC,3.39e-08
2005-10-01,DSC,3.98e-08
2005-11-01,DSC,3.4e-08
2005-12-01,DSC,2.81e-08
2006-01-01,DSC,4.05e-08
2006-02-01,DSC,3.42e-08
2006-03-01,DSC,9.57e-08
2006-04-01,DSC,3.94e-08
2006-05-01,DSC,3.05e-08
2006-06-01,DSC,5.42e-08
2006-07-01,DSC,4.69e-08
2006-08-01,DSC,2.13e-08
2006-09-01,DSC,2.4e-08
2006-10-01,DSC,3.37e-08
2006-11-01,DSC,3.55e-08
2006-12-01,DSC,6.1e-08
2007-01-01,DSC,1.53e-07
2007-02-01,DSC,7.86e-08
2007-03-01,DSC,9.26e-08
2007-04-01,DSC,3.16e-08
2007-05-01,DSC,8.04e-08
2007-06-01,DSC,5.04e-08
2007-07-01,DSC,4.25e-08
2007-08-01,DSC,2.26e-08
2007-09-01,DSC,2.62e-08
2007-10-01,DSC,2.59e-08
2007-11-01,DSC,5.25e-08
2007-12-01,DSC,4.55e-08
2008-01-01,DSC,9.28e-08
2008-02-01,DSC,6.47e-08
2008-03-01,DSC,5.64e-08
2008-04-01,DSC,5.62e-08
2008-05-01,DSC,3.8e-08
2008-06-01,DSC,4.74e-08
2008-07-01,DSC,2.84e-08
2008-08-01,DSC,2.49e-08
2008-09-01,DSC,2.27e-08
2008-10-01,DSC,4.51e-08
2008-11-01,DSC,4.84e-08
2008-12-01,DSC,5.85e-08
2009-01-01,DSC,5.67e-08
2009-02-01,DSC,3.52e-08
2009-03-01,DSC,3.03e-08
2009-04-01,DSC,3.15e-08
2009-05-01,DSC,4.51e-08
2009-06-01,DSC,5.77e-08
2009-07-01,DSC,3.71e-08
2009-08-01,DSC,1.99e-08
2009-09-01,DSC,2.69e-08
2009-10-01,DSC,2.49e-08
2009-11-01,DSC,5.83e-08
2009-12-01,DSC,2.45e-08
2010-01-01,DSC,6.5e-08
2010-02-01,DSC,3.35e-08
2010-03-01,DSC,8.41e-08
2010-04-01,DSC,4.82e-08
2010-05-01,DSC,6.37e-08
2010-06-01,DSC,5.8e-08
2010-07-01,DSC,4.28e-08
2010-08-01,DSC,2.1e-08
2010-09-01,DSC,1.53e-08
2010-10-01,DSC,2.89e-08
2010-11-01,DSC,3.58e-08
2010-12-01,DSC,1.03e-08
2011-01-01,DSC,5.01e-08
2011-02-01,DSC,6.73e-08
2011-03-01,DSC,3.78e-08
2011-04-01,DSC,3.92e-08
2011-05-01,DSC,4.25e-08
2011-06-01,DSC,3.44e-08
2011-07-01,DSC,3.16e-08
2011-08-01,DSC,2.66e-08
2011-09-01,DSC,1.91e-08
2011-10-01,DSC,4.28e-08
2011-11-01,DSC,2.83e-08
2011-12-01,DSC,1.01e-07
2012-01-01,DSC,1.15e-07
2012-02-01,DSC,1.33e-07
2012-03-01,DSC,1.3e-07
2012-04-01,DSC,3.86e-08
2012-05-01,DSC,8.16e-08
2012-06-01,DSC,5.17e-08
2012-07-01,DSC,2.85e-08
2012-08-01,DSC,1.8e-08
2012-09-01,DSC,1.94e-08
2012-10-01,DSC,2.45e-08
2012-11-01,DSC,1.29e-08
2012-12-01,DSC,5.18e-08
2013-01-01,DSC,8.7e-08
2013-02-01,DSC,7.51e-08
2013-03-01,DSC,1.59e-08
2013-04-01,DSC,2.61e-08
2013-05-01,DSC,3.62e-08
2013-06-01,DSC,5.46e-08
2013-07-01,DSC,2.93e-08
2013-08-01,DSC,2.5e-08
2013-09-01,DSC,2.86e-08
2013-10-01,DSC,2.81e-08
2013-11-01,DSC,2.48e-08
2013-12-01,DSC,7.57e-08
2014-01-01,DSC,5.04e-08
2014-02-01,DSC,7.4e-08
2014-03-01,DSC,7.01e-08
2014-04-01,DSC,2.63e-08
2014-05-01,DSC,3.57e-08
2014-06-01,DSC,6.3e-08
2014-07-01,DSC,2.61e-08
2014-08-01,DSC,2.06e-08
2014-09-01,DSC,2.41e-08
2014-10-01,DSC,3.25e-08
2014-11-01,DSC,2.4e-08
2014-12-01,DSC,9.77e-08
2015-01-01,DSC,1.42e-07
2015-02-01,DSC,4.85e-08
2015-03-01,DSC,1.07e-07
2015-04-01,DSC,6.22e-08
2015-05-01,DSC,5.49e-08
2015-06-01,DSC,7.63e-08
2015-07-01,DSC,3.02e-08
2015-08-01,DSC,2.16e-08
2015-09-01,DSC,2.22e-08
2015-10-01,DSC,3.31e-08
2015-11-01,DSC,5.39e-08
2015-12-01,DSC,1.28e-07
2016-01-01,DSC,9.26e-08
2016-02-01,DSC,1.3e-07
2016-03-01,DSC,5.98e-08
2016-04-01,DSC,2.69e-08
2016-05-01,DSC,3.01e-08
2016-06-01,DSC,4.89e-08
2016-07-01,DSC,3.18e-08
2016-08-01,DSC,3.04e-08
2016-09-01,DSC,2.81e-08
2016-10-01,DSC,3.16e-08
2016-11-01,DSC,3.71e-08
2016-12-01,DSC,1.06e-07
2017-01-01,DSC,6.47e-08
2017-02-01,DSC,7.44e-08
2017-03-01,DSC,5.84e-08
2017-04-01,DSC,6.23e-08
2017-05-01,DSC,5.25e-08
2017-06-01,DSC,4.28e-08
2017-07-01,DSC,3.54e-08
2017-08-01,DSC,2.25e-08
2017-09-01,DSC,2.95e-08
2017-10-01,DSC,8.74e-08
2017-11-01,DSC,6.06e-08
2017-12-01,DSC,1.57e-07
2018-01-01,DSC,1.46e-07
2018-02-01,DSC,4.35e-08
2018-03-01,DSC,7.64e-08
2018-04-01,DSC,4.88e-08
2018-05-01,DSC,3.05e-08
2018-06-01,DSC,8.58e-08
2018-07-01,DSC,6.1e-08
2018-08-01,DSC,2.79e-08
2018-09-01,DSC,4.33e-08
2018-10-01,DSC,5.22e-08
2018-11-01,DSC,2.9e-08
2018-12-01,DSC,8.45e-08
2019-01-01,DSC,6.48e-08
2019-02-01,DSC,1.43e-07
2019-03-01,DSC,1.4e-07
2019-04-01,DSC,2.59e-08
2019-05-01,DSC,2.09e-08
2019-06-01,DSC,4.65e-08
2019-07-01,DSC,3.15e-08
2019-08-01,DSC,1.71e-08
2019-09-01,DSC,2.98e-08
2019-10-01,DSC,5.55e-08
2019-11-01,DSC,5.11e-08
2019-12-01,DSC,7.7e-08
2020-01-01,DSC,1.78e-07
2020-02-01,DSC,1.16e-07
2020-03-01,DSC,6.29e-08
2020-04-01,DSC,3.17e-08
2020-05-01,DSC,3.6e-08
2020-06-01,DSC,9.55e-08
2020-07-01,DSC,4.53e-08
2020-08-01,DSC,2.08e-08
2020-09-01,DSC,2.22e-08
2020-10-01,DSC,4.71e-08
2020-11-01,DSC,4.71e-08
2020-12-01,DSC,3.14e-08
2021-01-01,DSC,8.5e-08
2021-02-01,DSC,1.52e-07
2021-03-01,DSC,6.61e-08
2021-04-01,DSC,3.8e-08
2021-05-01,DSC,4.51e-08
2021-06-01,DSC,6.76e-08
2021-07-01,DSC,3.5e-08
2021-08-01,DSC,2.68e-08
2021-09-01,DSC,4.04e-08
2021-10-01,DSC,6.24e-08
2021-11-01,DSC,3.24e-08
2021-12-01,DSC,8.73e-08
2022-01-01,DSC,5.39e-08
2022-02-01,DSC,1.09e-07
2022-03-01,DSC,8.13e-08
2022-04-01,DSC,4.05e-08
2022-05-01,DSC,5.54e-08
2022-06-01,DSC,8.05e-08
2022-07-01,DSC,3.37e-08
2022-08-01,DSC,1.95e-08
2022-09-01,DSC,2.63e-08
2022-10-01,DSC,4.69e-08
2022-11-01,DSC,5.86e-08
2022-12-01,DSC,4.93e-08
2005-01-01,DDD,1.61e-10
2005-02-01,DDD,7.25e-11
2005-03-01,DDD,3.89e-11
2005-04-01,DDD,4.67e-11
2005-05-01,DDD,5.75e-11
2005-06-01,DDD,4.77e-11
2005-07-01,DDD,3.41e-11
2005-08-01,DDD,2.67e-11
2005-09-01,DDD,3.44e-11
2005-10-01,DDD,4.06e-11
2005-11-01,DDD,3.6e-11
2005-12-01,DDD,3.01e-11
2006-01-01,DDD,4.62e-11
2006-02-01,DDD,4.29e-11
2006-03-01,DDD,1.11e-10
2006-04-01,DDD,4.26e-11
2006-05-01,DDD,3.15e-11
2006-06-01,DDD,4.87e-11
2006-07-01,DDD,3.77e-11
2006-08-01,DDD,2.03e-11
2006-09-01,DDD,2.36e-11
2006-10-01,DDD,3.43e-11
2006-11-01,DDD,3.86e-11
2006-12-01,DDD,6.78e-11
2007-01-01,DDD,1.82e-10
2007-02-01,DDD,1e-10
2007-03-01,DDD,1.13e-10
2007-04-01,DDD,3.68e-11
2007-05-01,DDD,8.07e-11
2007-06-01,DDD,4.93e-11
2007-07-01,DDD,3.95e-11
2007-08-01,DDD,2.2e-11
2007-09-01,DDD,2.7e-11
2007-10-01,DDD,2.75e-11
2007-11-01,DDD,5.66e-11
2007-12-01,DDD,5.4e-11
2008-01-01,DDD,1.17e-10
2008-02-01,DDD,6.95e-11
2008-03-01,DDD,6.45e-11
2008-04-01,DDD,5.99e-11
2008-05-01,DDD,4.09e-11
2008-06-01,DDD,4.59e-11
2008-07-01,DDD,2.85e-11
2008-08-01,DDD,2.53e-11
2008-09-01,DDD,2.28e-11
2008-10-01,DDD,4.76e-11
2008-11-01,DDD,5.14e-11
2008-12-01,DDD,6.9e-11
2009-01-01,DDD,7.9e-11
2009-02-01,DDD,4.68e-11
2009-03-01,DDD,3.65e-11
2009-04-01,DDD,3.68e-11
2009-05-01,DDD,4.86e-11
2009-06-01,DDD,4.52e-11
2009-07-01,DDD,3e-11
2009-08-01,DDD,1.83e-11
2009-09-01,DDD,2.44e-11
2009-10-01,DDD,2.64e-11
2009-11-01,DDD,5.84e-11
2009-12-01,DDD,2.58e-11
2010-01-01,DDD,7.11e-11
2010-02-01,DDD,3.46e-11
2010-03-01,DDD,9.12e-11
2010-04-01,DDD,4.8e-11
2010-05-01,DDD,5.81e-11
2010-06-01,DDD,5.06e-11
2010-07-01,DDD,4.04e-11
2010-08-01,DDD,2.14e-11
2010-09-01,DDD,1.66e-11
2010-10-01,DDD,2.8e-11
2010-11-01,DDD,3.71e-11
2010-12-01,DDD,1.12e-11
2011-01-01,DDD,6.37e-11
2011-02-01,DDD,7.83e-11
2011-03-01,DDD,4.63e-11
2011-04-01,DDD,4.52e-11
2011-05-01,DDD,4.13e-11
2011-06-01,DDD,3.14e-11
2011-07-01,DDD,3.06e-11
2011-08-01,DDD,2.7e-11
2011-09-01,DDD,1.86e-11
2011-10-01,DDD,4.35e-11
2011-11-01,DDD,2.98e-11
2011-12-01,DDD,1.1e-10
2012-01-01,DDD,1.36e-10
2012-02-01,DDD,1.6e-10
2012-03-01,DDD,1.43e-10
2012-04-01,DDD,3.9e-11
2012-05-01,DDD,7.73e-11
2012-06-01,DDD,4.67e-11
2012-07-01,DDD,2.44e-11
2012-08-01,DDD,1.77e-11
2012-09-01,DDD,1.81e-11
2012-10-01,DDD,2.29e-11
2012-11-01,DDD,1.38e-11
2012-12-01,DDD,5.95e-11
2013-01-01,DDD,1.02e-10
2013-02-01,DDD,7.46e-11
2013-03-01,DDD,1.73e-11
2013-04-01,DDD,2.84e-11
2013-05-01,DDD,3.29e-11
2013-06-01,DDD,5.01e-11
2013-07-01,DDD,2.53e-11
2013-08-01,DDD,2.31e-11
2013-09-01,DDD,2.68e-11
2013-10-01,DDD,2.87e-11
2013-11-01,DDD,2.44e-11
2013-12-01,DDD,8.57e-11
2014-01-01,DDD,5.99e-11
2014-02-01,DDD,9.02e-11
2014-03-01,DDD,7.61e-11
2014-04-01,DDD,2.93e-11
2014-05-01,DDD,3.32e-11
2014-06-01,DDD,5.33e-11
2014-07-01,DDD,2.18e-11
2014-08-01,DDD,1.86e-11
2014-09-01,DDD,2.25e-11
2014-10-01,DDD,3.06e-11
2014-11-01,DDD,2.31e-11
2014-12-01,DDD,8.76e-11
2015-01-01,DDD,1.54e-10
2015-02-01,DDD,5.65e-11
2015-03-01,DDD,1.19e-10
2015-04-01,DDD,7.29e-11
2015-05-01,DDD,5.24e-11
2015-06-01,DDD,6.91e-11
2015-07-01,DDD,2.44e-11
2015-08-01,DDD,1.87e-11
2015-09-01,DDD,2.02e-11
2015-10-01,DDD,2.92e-11
2015-11-01,DDD,5.08e-11
2015-12-01,DDD,1.21e-10
2016-01-01,DDD,9.76e-11
2016-02-01,DDD,1.33e-10
2016-03-01,DDD,6.56e-11
2016-04-01,DDD,2.78e-11
2016-05-01,DDD,3.02e-11
2016-06-01,DDD,4.17e-11
2016-07-01,DDD,2.87e-11
2016-08-01,DDD,2.58e-11
2016-09-01,DDD,2.54e-11
2016-10-01,DDD,3.02e-11
2016-11-01,DDD,3.86e-11
2016-12-01,DDD,1.11e-10
2017-01-01,DDD,7.28e-11
2017-02-01,DDD,9.68e-11
2017-03-01,DDD,6.65e-11
2017-04-01,DDD,6.53e-11
2017-05-01,DDD,4.63e-11
2017-06-01,DDD,3.45e-11
2017-07-01,DDD,3.16e-11
2017-08-01,DDD,2.2e-11
2017-09-01,DDD,2.61e-11
2017-10-01,DDD,8.1e-11
2017-11-01,DDD,5.83e-11
2017-12-01,DDD,1.65e-10
2018-01-01,DDD,1.76e-10
2018-02-01,DDD,5.62e-11
2018-03-01,DDD,8.85e-11
2018-04-01,DDD,5.77e-11
2018-05-01,DDD,3.26e-11
2018-06-01,DDD,7.67e-11
2018-07-01,DDD,4.95e-11
2018-08-01,DDD,2.43e-11
2018-09-01,DDD,3.93e-11
2018-10-01,DDD,4.52e-11
2018-11-01,DDD,2.92e-11
2018-12-01,DDD,9.21e-11
2019-01-01,DDD,7.11e-11
2019-02-01,DDD,1.62e-10
2019-03-01,DDD,1.49e-10
2019-04-01,DDD,2.82e-11
2019-05-01,DDD,1.93e-11
2019-06-01,DDD,3.83e-11
2019-07-01,DDD,2.62e-11
2019-08-01,DDD,1.54e-11
2019-09-01,DDD,2.67e-11
2019-10-01,DDD,4.95e-11
2019-11-01,DDD,5.16e-11
2019-12-01,DDD,8.81e-11
2020-01-01,DDD,2.04e-10
2020-02-01,DDD,1.29e-10
2020-03-01,DDD,7.21e-11
2020-04-01,DDD,3.56e-11
2020-05-01,DDD,3.8e-11
2020-06-01,DDD,7.99e-11
2020-07-01,DDD,4.15e-11
2020-08-01,DDD,2.06e-11
2020-09-01,DDD,2.14e-11
2020-10-01,DDD,4.54e-11
2020-11-01,DDD,4.72e-11
2020-12-01,DDD,3.54e-11
2021-01-01,DDD,9.82e-11
2021-02-01,DDD,1.7e-10
2021-03-01,DDD,7.72e-11
2021-04-01,DDD,4.07e-11
2021-05-01,DDD,4.37e-11
2021-06-01,DDD,6.17e-11
2021-07-01,DDD,3.05e-11
2021-08-01,DDD,2.5e-11
2021-09-01,DDD,3.71e-11
2021-10-01,DDD,5.56e-11
2021-11-01,DDD,3.23e-11
2021-12-01,DDD,9.19e-11
2022-01-01,DDD,5.78e-11
2022-02-01,DDD,1.17e-10
2022-03-01,DDD,1.01e-10
2022-04-01,DDD,4.28e-11
2022-05-01,DDD,5.33e-11
2022-06-01,DDD,6.81e-11
2022-07-01,DDD,3.05e-11
2022-08-01,DDD,2.01e-11
2022-09-01,DDD,2.51e-11
2022-10-01,DDD,4.43e-11
2022-11-01,DDD,5.86e-11
2022-12-01,DDD,5.51e-11
2005-01-01,WDD,4.8e-10
2005-02-01,WDD,2.41e-10
2005-03-01,WDD,9.89e-11
2005-04-01,WDD,1.66e-10
2005-05-01,WDD,3.88e-10
2005-06-01,WDD,5.44e-10
2005-07-01,WDD,4.64e-10
2005-08-01,WDD,3.87e-10
2005-09-01,WDD,3.8e-10
2005-10-01,WDD,2.69e-10
2005-11-01,WDD,2.54e-10
2005-12-01,WDD,1.74e-10
2006-01-01,WDD,2.23e-10
2006-02-01,WDD,1.13e-10
2006-03-01,WDD,1.78e-10
2006-04-01,WDD,2.14e-10
2006-05-01,WDD,1.73e-10
2006-06-01,WDD,5.24e-10
2006-07-01,WDD,4.77e-10
2006-08-01,WDD,3.29e-10
2006-09-01,WDD,2.91e-10
2006-10-01,WDD,2.53e-10
2006-11-01,WDD,1.94e-10
2006-12-01,WDD,2.37e-10
2007-01-01,WDD,4.51e-10
2007-02-01,WDD,1.88e-10
2007-03-01,WDD,2e-10
2007-04-01,WDD,1.92e-10
2007-05-01,WDD,2.85e-10
2007-06-01,WDD,4.75e-10
2007-07-01,WDD,4.92e-10
2007-08-01,WDD,2.99e-10
2007-09-01,WDD,3.43e-10
2007-10-01,WDD,2.05e-10
2007-11-01,WDD,2.99e-10
2007-12-01,WDD,2.73e-10
2008-01-01,WDD,3.5e-10
2008-02-01,WDD,2.63e-10
2008-03-01,WDD,2.2e-10
2008-04-01,WDD,3.04e-10
2008-05-01,WDD,1.97e-10
2008-06-01,WDD,3.65e-10
2008-07-01,WDD,4.2e-10
2008-08-01,WDD,3.35e-10
2008-09-01,WDD,2.63e-10
2008-10-01,WDD,5.15e-10
2008-11-01,WDD,3.59e-10
2008-12-01,WDD,3.42e-10
2009-01-01,WDD,1.7e-10
2009-02-01,WDD,1.45e-10
2009-03-01,WDD,6.48e-11
2009-04-01,WDD,9.55e-11
2009-05-01,WDD,1.52e-10
2009-06-01,WDD,3.62e-10
2009-07-01,WDD,4.42e-10
2009-08-01,WDD,2.67e-10
2009-09-01,WDD,2.93e-10
2009-10-01,WDD,2.23e-10
2009-11-01,WDD,2.51e-10
2009-12-01,WDD,9.39e-11
2010-01-01,WDD,1.25e-10
2010-02-01,WDD,4.7e-11
2010-03-01,WDD,1.69e-10
2010-04-01,WDD,2.18e-10
2010-05-01,WDD,3.94e-10
2010-06-01,WDD,4e-10
2010-07-01,WDD,5.51e-10
2010-08-01,WDD,3.32e-10
2010-09-01,WDD,1.98e-10
2010-10-01,WDD,2.37e-10
2010-11-01,WDD,2.34e-10
2010-12-01,WDD,5.67e-11
2011-01-01,WDD,1.41e-10
2011-02-01,WDD,1.71e-10
2011-03-01,WDD,5.38e-11
2011-04-01,WDD,1.89e-10
2011-05-01,WDD,2.09e-10
2011-06-01,WDD,3.02e-10
2011-07-01,WDD,4.12e-10
2011-08-01,WDD,4.54e-10
2011-09-01,WDD,2.32e-10
2011-10-01,WDD,3.63e-10
2011-11-01,WDD,2.25e-10
2011-12-01,WDD,4.26e-10
2012-01-01,WDD,3.47e-10
2012-02-01,WDD,3.98e-10
2012-03-01,WDD,9.29e-11
2012-04-01,WDD,1.87e-10
2012-05-01,WDD,3.87e-10
2012-06-01,WDD,4.16e-10
2012-07-01,WDD,3.51e-10
2012-08-01,WDD,2.93e-10
2012-09-01,WDD,1.94e-10
2012-10-01,WDD,1.83e-10
2012-11-01,WDD,9.74e-11
2012-12-01,WDD,1.6e-10
2013-01-01,WDD,1.6e-10
2013-02-01,WDD,1.47e-10
2013-03-01,WDD,5.34e-11
2013-04-01,WDD,8.41e-11
2013-05-01,WDD,1.86e-10
2013-06-01,WDD,3.62e-10
2013-07-01,WDD,3.21e-10
2013-08-01,WDD,3.49e-10
2013-09-01,WDD,2.88e-10
2013-10-01,WDD,1.94e-10
2013-11-01,WDD,1.17e-10
2013-12-01,WDD,4.34e-10
2014-01-01,WDD,1.92e-10
2014-02-01,WDD,6.04e-11
2014-03-01,WDD,9.72e-11
2014-04-01,WDD,8.83e-11
2014-05-01,WDD,2.18e-10
2014-06-01,WDD,4.52e-10
2014-07-01,WDD,2.68e-10
2014-08-01,WDD,2.77e-10
2014-09-01,WDD,2.26e-10
2014-10-01,WDD,2.31e-10
2014-11-01,WDD,1.77e-10
2014-12-01,WDD,3.94e-10
2015-01-01,WDD,4.12e-10
2015-02-01,WDD,1.39e-10
2015-03-01,WDD,1.68e-10
2015-04-01,WDD,1.87e-10
2015-05-01,WDD,2.38e-10
2015-06-01,WDD,4.74e-10
2015-07-01,WDD,2.66e-10
2015-08-01,WDD,2.21e-10
2015-09-01,WDD,1.99e-10
2015-10-01,WDD,1.33e-10
2015-11-01,WDD,1.82e-10
2015-12-01,WDD,5.14e-10
2016-01-01,WDD,1.57e-10
2016-02-01,WDD,3.23e-10
2016-03-01,WDD,1.54e-10
2016-04-01,WDD,8.91e-11
2016-05-01,WDD,2.02e-10
2016-06-01,WDD,3.24e-10
2016-07-01,WDD,3.71e-10
2016-08-01,WDD,2.82e-10
2016-09-01,WDD,2.28e-10
2016-10-01,WDD,1.74e-10
2016-11-01,WDD,1.28e-10
2016-12-01,WDD,3.22e-10
2017-01-01,WDD,1.81e-10
2017-02-01,WDD,1.08e-10
2017-03-01,WDD,2e-10
2017-04-01,WDD,9.62e-11
2017-05-01,WDD,2.93e-10
2017-06-01,WDD,3.48e-10
